tail,head,cap,length,fft,alpha,beta,speedLimit,toll,type
918,782,500,10.28678201,9.5,0.15,4,0,0,1
918,783,500,10.82588006,9.98,0.15,4,0,0,1
918,917,500,9.817481203,8.14,0.15,4,0,0,1
918,919,1500,9.620658432,7.89,0.15,4,0,0,1
919,373,49500,1.388332788,0,0.15,4,0,0,3
919,783,1500,10.19693233,9,0.15,4,0,0,1
919,784,2500,9.286285029,7.35,0.15,4,0,0,1
919,918,1500,9.620658432,7.89,0.15,4,0,0,1
919,920,3000,9.227978496,6.88,0.15,4,0,0,1
919,924,1000,13.74168952,10.18,0.15,4,0,0,1
920,374,49500,1.388332788,0,0.15,4,0,0,3
920,738,1500,9.359156125,8.24,0.15,4,0,0,1
920,740,2000,7.802502048,7.59,0.15,4,0,0,1
920,919,3000,9.227978496,6.88,0.15,4,0,0,1
920,921,1500,9.621157329,7.14,0.15,4,0,0,1
921,375,49500,1.388332788,0,0.15,4,0,0,3
921,418,2000,3.762614085,3.86,0.15,4,0,0,1
921,739,2000,7.405171108,5.84,0.15,4,0,0,1
921,743,2500,10.74142169,8.94,0.15,4,0,0,1
921,920,1500,9.621157329,7.14,0.15,4,0,0,1
922,376,49500,1.388332788,0,0.15,4,0,0,3
922,418,2000,6.844491752,4.77,0.15,4,0,0.684449175,1
922,743,1000,10.45222257,9.71,0.15,4,0,1.045222257,1
922,744,1500,8.078617198,6.24,0.15,4,0,0.80786172,1
923,377,49500,1.388332788,0,0.15,4,0,0,3
923,418,5000,16.72382004,8.98,0.15,4,0,0,2
924,378,49500,1.388332788,0,0.15,4,0,0,3
924,919,1000,13.74168952,10.18,0.15,4,0,0,1
925,379,49500,1.388332788,0,0.15,4,0,0,3
925,390,3500,11.3623066,6.93,0.15,4,0,0,2
926,380,49500,1.388332788,0,0.15,4,0,0,3
926,417,3500,10.49318038,6.29,0.15,4,0,0,2
927,381,49500,1.388332788,0,0.15,4,0,0,3
927,462,3500,12.43507922,7.78,0.15,4,0,0,2
928,382,49500,1.388332788,0,0.15,4,0,0,3
928,463,3500,26.80201498,15.96,0.15,4,0,0,2
929,383,49500,1.388332788,0,0.15,4,0,0,3
929,442,3500,52.91812754,6.31,0.15,4,0,0,2
930,384,49500,1.388332788,0,0.15,4,0,0,3
930,518,3500,61.7276766,9.32,0.15,4,0,0,2
931,385,49500,1.388332788,0,0.15,4,0,0,3
931,906,500,36.45856178,14.78,0.15,4,0,0,1
932,386,49500,1.388332788,0,0.15,4,0,0,3
932,515,5000,16.80573565,5.93,0.15,4,0,0,2
933,387,49500,1.388332788,0,0.15,4,0,0,3
933,534,3500,9.829261601,5.96,0.15,4,0,0.98292616,2
